Dates,Values,Prices
2017-03-01,601.6742473200002,1230.016
2017-03-02,1364.6346608800002,1260.924
2017-03-03,951.3179784499999,1290.786
2017-03-04,656.1517234199999,1267.68
2017-03-05,790.3328039900002,1277.685
2017-03-06,839.9242956600002,1280.868
2017-03-07,887.7364533399996,1232.431
2017-03-08,729.7588182199999,1150.481
2017-03-09,1262.6702319600001,1191.815
2017-03-10,2249.3716216600005,1117.025
2017-03-11,1160.9281689300003,1181.645
2017-03-12,1565.8652402399998,1229.505
2017-03-13,856.7863803600003,1243.242
2017-03-14,1353.7292061900002,1246.309
2017-03-15,1043.47053214,1259.601
2017-03-16,580.3756427200001,1172.909
2017-03-17,1121.8490238500003,1070.128
2017-03-18,1785.2427115199994,970.598
2017-03-19,1273.5934439000002,1017.8
2017-03-20,2367.3184159700004,1041.343
2017-03-21,2344.9738176899996,1115.039
2017-03-22,1639.5749749499992,1037.44
2017-03-23,3424.8811735199984,1029.95
2017-03-24,1300.7684543799999,935.946
2017-03-25,1720.4003606000003,964.692
2017-03-26,5549.202542880006,965.229
2017-03-27,1319.03736933,1040.491
2017-03-28,21787.17353079,1044.251
2017-03-29,561.78301914,1040.392
2017-03-30,1302.18163226,1037.527
2017-03-31,1051.7562386699994,1079.748
2017-04-01,1309.0446402799994,1089.511
2017-04-02,3611.681343040001,1098.776
2017-04-03,1279.2737179199994,1147.631
2017-04-04,640.3771626099998,1143.746
2017-04-05,702.1269374399998,1134.998
2017-04-06,2723.9361050699995,1190.597
2017-04-07,993.5487262399998,1193.019
2017-04-08,1974.54702438,1184.824
2017-04-09,1746.5787022399998,1210.055
2017-04-10,1004.3340513299995,1213.339
2017-04-11,1097.2918004799992,1224.767
2017-04-12,702.3210332200003,1216.505
2017-04-13,979.4765649799999,1178.533
2017-04-14,602.9643778899997,1183.44
2017-04-15,12711.664909179994,1180.699
2017-04-16,1384.3620872399997,1184.787
2017-04-17,4885.4978341099995,1203.731
2017-04-18,639.0249480400001,1217.596
2017-04-19,595.0867638400001,1226.939
2017-04-20,12470.272559969992,1255.403
2017-04-21,962.7125248100002,1257.135
2017-04-22,650.2613184299997,1244.375
2017-04-23,4575.112757619999,1248.2175
2017-04-24,462.0451953900001,1248.325
2017-04-25,7366.507769380002,1263.545
2017-04-26,694.9406298199998,1284.845
2017-04-27,1645.6675796600011,1329.19
2017-04-28,9571.717738410003,1320.0513
2017-04-29,4036.12452905,1327.0388
2017-04-30,7953.505038580001,1347.9588
2017-05-01,1436.1806369499998,1402.0838
2017-05-02,5187.316090090005,1443.6825
2017-05-03,910.9967607800003,1491.9988
2017-05-04,1118.1096036699998,1515.6288
2017-05-05,2914.396694330001,1512.2088
2017-05-06,1479.0397043299997,1548.2863
2017-05-07,1290.3689572900003,1555.4713
2017-05-08,878.0805508400003,1639.3225
2017-05-09,1570.0939714000003,1706.9313
2017-05-10,1967.23437782,1756.8025
2017-05-11,2234.2950411799998,1807.3725
2017-05-12,7208.244930139999,1676.9938
2017-05-13,2387.3947392699997,1759.9613
2017-05-14,2074.6826542700023,1772.4163
2017-05-15,2268.6422186299997,1697.3788
2017-05-16,841.9864633699999,1718.2013
2017-05-17,7094.631984489999,1802.1638
2017-05-18,843.54157208,1887.3263
2017-05-19,1303.394251279999,1968.1025
2017-05-20,1670.4188690799997,2051.735
2017-05-21,1160.7576065199994,2055.6175
2017-05-22,2421.8162310099997,2139.0275
2017-05-23,2238.183915320001,2291.4775
2017-05-24,2001.9706009,2476.2963
2017-05-25,4695.57078056,2357.5038
2017-05-26,2508.880664720001,2247.4825
2017-05-27,1648.6341021300002,2106.3075
2017-05-28,1491.1532471600005,2207.5775
2017-05-29,2494.04026739,2289.87
2017-05-30,3310.2100378199993,2197.2338
2017-05-31,1381.7887980400008,2330.2338
2017-06-01,2003.0446956399999,2452.1813
2017-06-02,1634.1237628699996,2517.4088
2017-06-03,1808.7176338000004,2555.6538
2017-06-04,3271.3289462199996,2552.8088
2017-06-05,1818.5994140000005,2736.595
2017-06-06,2410.80112389,2914.0825
2017-06-07,3371.9445642999995,2694.2188
2017-06-08,2249.14206565,2825.0313
2017-06-09,6303.384967849998,2826.7
2017-06-10,4637.94581103,2942.345
2017-06-11,2539.7074614300013,3018.545
2017-06-12,14709.848985910003,2682.595
2017-06-13,33008.74639813,2738.9313
2017-06-14,3688.1746573599985,2494.485
2017-06-15,4326.89271127,2456.9238
2017-06-16,2051.092267670001,2528.1025
2017-06-17,2807.0651746900003,2663.9975
2017-06-18,2690.6658235599984,2576.1713
2017-06-19,3938.83176167,2641.665
2017-06-20,8397.745229460003,2778.8275
2017-06-21,1769.7051338799995,2712.1575
2017-06-22,5596.1418947300035,2740.79
2017-06-23,6468.893549800001,2738.225
2017-06-24,2675.61037727,2619.1188
2017-06-25,1201.3905045899994,2594.4538
2017-06-26,2092.11206339,2485.3588
2017-06-27,2276.4150008700008,2593.17
2017-06-28,2780.891944320001,2584.5638
2017-06-29,2361.586555329998,2561.5613
2017-06-30,1280.1710909299993,2499.9838
2017-07-01,1624.1811707699997,2460.2
2017-07-02,3279.0664262699997,2529.7838
2017-07-03,1673.8175884800005,2581.0663
2017-07-04,1642.56350158,2625.0713
2017-07-05,4064.5963400100004,2629.2725
2017-07-06,1462.4534387799997,2619.1125
2017-07-07,2363.1846812799995,2521.2363
2017-07-08,4397.39241959,2579.9338
2017-07-09,2971.675482570002,2525.675
2017-07-10,1904.9957062099998,2371.96
2017-07-11,4035.279261210003,2332.1875
2017-07-12,3482.7160901999996,2423.16
2017-07-13,2862.6330414900003,2364.5163
2017-07-14,3883.66010935,2232.655
2017-07-15,2139.74301044,1993.2588
2017-07-16,2672.6931812399994,1938.9425
2017-07-17,2718.871267759999,2244.265
2017-07-18,2855.266149589999,2327.8975
2017-07-19,3311.5852604199977,2294.405
2017-07-20,2846.8942503799994,2877.3863
2017-07-21,3356.724043879999,2694.2913
2017-07-22,7911.024702509992,2838.81
2017-07-23,3113.4720384499983,2762.6263
2017-07-24,5409.762342839999,2779.0438
2017-07-25,4224.188192559998,2591.2163
2017-07-26,4235.957002929998,2550.18
2017-07-27,5046.345069779997,2697.4725
2017-07-28,13258.63747805,2805.1788
2017-07-29,21066.115031669997,2720.08
2017-07-30,37803.397325469996,2746.3263
2017-07-31,33575.192453400006,2873.8325
2017-08-01,7225.2418683900005,2735.5875
2017-08-02,8830.582754420002,2723.58
2017-08-03,11674.843604479998,2814.3613
2017-08-04,16532.853676949995,2883.6813
2017-08-05,25999.692164299995,3301.7588
2017-08-06,8415.097522810001,3255.0025
2017-08-07,7270.296248899998,3431.9688
2017-08-08,17031.838133660007,3453.1625
2017-08-09,7362.222934249999,3377.5438
2017-08-10,2951.6175060500004,3445.28
2017-08-11,5740.590603389999,3679.6075
2017-08-12,7863.393491860002,3917.6488
2017-08-13,4263.594315379998,4111.1963
2017-08-14,5599.634367910005,4382.7413
2017-08-15,7815.799263670002,4204.43
2017-08-16,4078.5904618899986,4425.2963
2017-08-17,7708.539054229997,4316.34
2017-08-18,9011.12973957,4159.4575
2017-08-19,11051.587703550003,4206.1313
2017-08-20,10351.314169790001,4111.22
2017-08-21,7384.562658690001,4054.9425
2017-08-22,10384.450538350002,4137.6725
2017-08-23,4726.607374450001,4191.2175
2017-08-24,4486.942576039999,4362.475
2017-08-25,2133.6796870000003,4408.3238
2017-08-26,6264.615211380001,4387.4613
2017-08-27,15058.773643589995,4394.515
2017-08-28,5183.868965819998,4439.6588
2017-08-29,5999.359613840002,4648.1338
2017-08-30,7664.408364739998,4630.7275
2017-08-31,8474.821997760002,4764.8675
2017-09-01,6642.024658700001,4950.7238
2017-09-02,8717.128126520005,4643.975
2017-09-03,7375.393709519998,4631.695
2017-09-04,5708.261200950002,4319.7213
2017-09-05,4803.486175880002,4422.1213
2017-09-06,7258.1896123999995,4626.72
2017-09-07,7850.385432870002,4638.0975
2017-09-08,6735.64363849,4317.5375
2017-09-09,6282.197466390002,4291.88
2017-09-10,4626.509711890002,4191.175
2017-09-11,8352.876131159997,4188.845
2017-09-12,4861.71489918,4148.2675
2017-09-13,4802.903383009997,3874.2588
2017-09-14,7822.314620980003,3226.4125
2017-09-15,5906.367992060001,3686.9
2017-09-16,5515.709806539999,3678.7375
2017-09-17,5021.976792,3672.5663
2017-09-18,5467.773304870001,4067.0775
2017-09-19,5424.606793240001,3896.9988
2017-09-20,6198.3081229100035,3858.0888
2017-09-21,8073.47298992,3612.6813
2017-09-22,5877.23270496,3603.3088
2017-09-23,2583.1874056499996,3777.2938
2017-09-24,2239.3341537099996,3662.12
2017-09-25,6279.464433160004,3927.4988
2017-09-26,9171.328552590003,3895.5125
2017-09-27,4631.942063689998,4208.5613
2017-09-28,4741.531852829999,4185.2925
2017-09-29,2311.7405813399987,4164.1038
2017-09-30,3230.09149223,4353.0475
2017-10-01,2663.94291933,4394.6388
2017-10-02,5707.798675950005,4404.0975
2017-10-03,5094.096380179996,4320.09
2017-10-04,4055.17846762,4225.9238
2017-10-05,3050.327708049999,4322.755
2017-10-06,7734.23759313,4370.245
2017-10-07,4682.716077520001,4437.0338
2017-10-08,6170.215007299998,4596.9625
2017-10-09,5571.500550559997,4772.975
2017-10-10,13509.287779870001,4754.6988
2017-10-11,4627.397840129999,4830.7663
2017-10-12,6350.011710120001,5439.1338
2017-10-13,3800.9294020799985,5640.1275
2017-10-14,4071.5329773699996,5809.6938
2017-10-15,14398.331269380004,5697.3917
2017-10-16,14974.83835039,5754.2213
2017-10-17,14213.307041760005,5595.235
2017-10-18,5980.759665589999,5572.1988
2017-10-19,16881.783951229994,5699.5838
2017-10-20,5603.825242390001,5984.0863
2017-10-21,5200.057996949997,6013.2288
2017-10-22,6082.27356855,5984.9563
2017-10-23,17227.575487799993,5895.2988
2017-10-24,6224.461476150004,5518.85
2017-10-25,9248.346277279998,5733.9038
2017-10-26,5101.290919460001,5888.145
2017-10-27,2790.5968724000004,5767.68
2017-10-28,3054.7557888099996,5732.825
2017-10-29,4227.204071880002,6140.5313
2017-10-30,5122.300753640001,6121.8
2017-10-31,5328.73494197,6447.6675
2017-11-01,7802.5545246599995,6750.1725
2017-11-02,12800.285191300001,7030.0025
2017-11-03,6888.878206900002,7161.4513
2017-11-04,5154.4689951499995,7386.9988
2017-11-05,10676.81650178,7382.4488
2017-11-06,3275.31311263,6958.2113
2017-11-07,8905.44410478,7118.8013
2017-11-08,8606.473951280004,7458.795
2017-11-09,8338.352617229997,7146.7813
2017-11-10,5607.276770620002,6570.3125
2017-11-11,6481.715165490002,6337.0
2017-11-12,8986.857405360004,5857.3175
2017-11-13,10520.21326473,6517.6763
2017-11-14,7569.7688903200005,6598.7688
2017-11-15,13768.89174333,7279.0013
2017-11-16,7402.012843069997,7843.9375
2017-11-17,8858.566771539998,7689.9088
2017-11-18,7212.182032500001,7776.94
2017-11-19,4482.009375699997,8033.9363
2017-11-20,11182.33966452,8238.2025
2017-11-21,12057.74691346,8095.5938
2017-11-22,9982.016121109995,8230.6925
2017-11-23,8827.513720589997,8002.6413
2017-11-24,9330.666354070003,8201.4613
2017-11-25,8472.475360189996,8763.785
2017-11-26,7963.440618339997,9326.5888
2017-11-27,9196.62519799,9739.055
2017-11-28,14191.82356758,9908.2288
2017-11-29,16925.63981455,9816.3475
2017-11-30,8424.892559660002,9916.5363
2017-12-01,7131.709190760003,10859.5625
2017-12-02,18305.697654300016,10895.0138
2017-12-03,8087.623131320002,11180.8875
2017-12-04,11527.02114798,11616.855
2017-12-05,11074.565379139996,11696.0583
2017-12-06,14563.659829159993,13708.9913
2017-12-07,23974.53636729998,16858.02
2017-12-08,19367.59818100001,16057.145
2017-12-09,11837.192266559994,14913.4038
2017-12-10,9452.33374151,15036.9563
2017-12-11,10354.191855980001,16699.6775
2017-12-12,29969.144467069993,17178.1025
2017-12-13,9921.843956540006,16407.2025
2017-12-14,18489.837150279996,16531.0838
2017-12-15,11790.539763869998,17601.9438
2017-12-16,11918.52686505999,19343.04
2017-12-17,10283.498451600002,19086.6438
2017-12-18,9371.782822429996,18960.5225
2017-12-19,10504.399575120004,17608.35
2017-12-20,21417.75025692,16454.7225
2017-12-21,12588.602750760001,15561.05
2017-12-22,13096.44011631,13857.145
2017-12-23,12846.894964079998,14548.71
2017-12-24,10465.513682669998,13975.4363
2017-12-25,8685.105651180007,13917.0275
2017-12-26,11151.972203939999,15745.2575
2017-12-27,10601.923354109991,15378.285
2017-12-28,11054.429667789995,14428.76
2017-12-29,11750.46967009,14427.87
2017-12-30,42282.11054338001,12629.8138
2017-12-31,24731.49119615001,13860.1363
2018-01-01,12087.660117709998,13412.44
2018-01-02,18293.7757886,14740.7563
2018-01-03,9854.178081950002,15134.6513
2018-01-04,17317.237436090007,15155.2263
2018-01-05,8677.97220503,16937.1738
2018-01-06,10880.743589620008,17135.8363
2018-01-07,59646.59044982001,16178.495
2018-01-08,8085.391412739999,14970.3575
2018-01-09,8445.739556670003,14439.4738
2018-01-10,7796.6356756000005,14890.7225
2018-01-11,9358.43964868,13287.26
2018-01-12,15190.215134669994,13812.715
2018-01-13,6568.695440050001,14188.785
2018-01-14,7501.462257259998,13619.0288
2018-01-15,8477.578873729995,13585.9013
2018-01-16,10101.130091840001,11348.02
2018-01-17,26375.69550725,11141.2488
2018-01-18,7032.237996419995,11250.6475
2018-01-19,10962.009351089991,11514.925
2018-01-20,8035.058856310006,12759.6413
2018-01-21,6702.259568200002,11522.8588
2018-01-22,7976.207935620002,10772.15
2018-01-23,11114.27005306,10839.8263
2018-01-24,8012.532644949996,11399.52
2018-01-25,7656.824166069994,11137.2375
2018-01-26,8069.126250600001,11090.0638
2018-01-27,5153.761642430001,11407.1538
2018-01-28,6277.57908338,11694.4675
2018-01-29,12110.85864834,11158.3938
2018-01-30,10982.854295490004,10034.9975
2018-01-31,7553.004946579998,10166.5063
2018-02-01,9955.347412890007,9052.5763
2018-02-02,7284.081709619998,8827.63
2018-02-03,10274.324253800007,9224.3913
2018-02-04,38171.0841339,8186.6488
2018-02-05,10216.954341199993,6914.26
2018-02-06,13560.65096653,7700.3863
2018-02-07,8572.720428049997,7581.8038
2018-02-08,20061.369527269995,8237.2363
2018-02-09,6266.773831519997,8689.8388
2018-02-10,5292.666357810001,8556.6125
2018-02-11,7748.940600860002,8070.7963
2018-02-12,5647.244494180001,8891.2125
2018-02-13,10224.751141459992,8516.2438
2018-02-14,5107.650076039998,9477.84
2018-02-15,6867.26791117,10016.4888
2018-02-16,10398.887814980004,10178.7125
2018-02-17,5044.513934809998,11092.1475
2018-02-18,3534.87220525,10396.63
2018-02-19,5254.709460600001,11159.7238
2018-02-20,8985.174132339997,11228.2413
2018-02-21,4552.835684820002,10456.1725
2018-02-22,31268.83193503,9830.4263
2018-02-23,7201.16396745,10149.4625
2018-02-24,4758.8856772399995,9682.3825
2018-02-25,3181.1705233600005,9586.46
2018-02-26,7048.448324539999,10313.0825
2018-02-27,4198.761119199999,10564.4188
2018-02-28,8398.13676944,10309.6413
2018-03-01,11244.633748069999,10907.59
2018-03-02,5743.832041269999,11019.5213
2018-03-03,4832.785857170001,11438.6513
2018-03-04,11212.667002409999,11479.7313
2018-03-05,38265.83476972,11432.9825
2018-03-06,6287.07634488,10709.5275
2018-03-07,9956.796773019994,9906.8
2018-03-08,6843.230992110006,9299.2838
2018-03-09,7792.10195929,9237.05
2018-03-10,5464.99394037,8787.1638
2018-03-11,5057.20076576,9532.7413
2018-03-12,5705.8114734300025,9118.2713
2018-03-13,6274.883260209998,9144.1475
2018-03-14,4520.231126419999,8196.8975
2018-03-15,7498.002720719999,8256.9938
2018-03-16,9895.679656710001,8269.3275
2018-03-17,3622.9435621599996,7862.1088
2018-03-18,6884.853622160004,8196.0225
2018-03-19,3610.1967735300004,8594.1913
2018-03-20,2786.867362720001,8915.9038
2018-03-21,7096.63972743,8895.4
2018-03-22,5024.20527316,8712.8913
2018-03-23,3252.30719272,8918.7438
2018-03-24,3635.05726089,8535.8938
2018-03-25,3011.31553188,8449.835
2018-03-26,5364.775902759999,8138.3363
2018-03-27,2434.4715100400012,7790.1575
2018-03-28,2976.8808220599976,7937.205
2018-03-29,3101.3095994200016,7086.4875
2018-03-30,17743.94166843001,6844.3213
2018-03-31,2562.185900189999,6926.0175
2018-04-01,3411.998476020001,6816.74
2018-04-02,2305.2641022399994,7049.7938
2018-04-03,2528.3532732599983,7417.8875
2018-04-04,3153.528926940001,6789.3013
2018-04-05,3452.2199717800004,6774.7513
2018-04-06,2963.991696700001,6620.4088
2018-04-07,1775.6061645200002,6896.2813
2018-04-08,12363.57060597999,7022.7088
2018-04-09,3089.6493014799976,6773.9388
2018-04-10,7334.604225690001,6830.9038
2018-04-11,2875.808274279999,6939.55
2018-04-12,7115.050317770001,7916.3725
2018-04-13,5571.037447890001,7889.2313
2018-04-14,2597.945747560001,8003.6813
2018-04-15,4362.744914900001,8357.0375
2018-04-16,2673.828728409999,8051.345
2018-04-17,2860.76576527,7890.15
2018-04-18,3481.5855174399994,8163.69
2018-04-19,2277.6945718400007,8273.7413
2018-04-20,26839.733243330003,8863.5025
2018-04-21,6686.137903210003,8917.5963
2018-04-22,3611.2951904399997,8792.83
2018-04-23,8238.755660550003,8938.3038
2018-04-24,15480.06928089999,9652.1563
2018-04-25,5134.907787869998,8864.0875
2018-04-26,4049.7577493600015,9278.9975
2018-04-27,4149.549055020001,8978.3325
2018-04-28,21843.749761959985,9342.4713
2018-04-29,5996.2152110700035,9392.0313
2018-04-30,9194.222660770001,9244.3225
2018-05-01,2660.4633744699995,9067.715
2018-05-02,15879.848714509997,9219.8638
2018-05-03,4006.5928309799992,9734.675
2018-05-04,7445.741422889999,9692.7175
2018-05-05,3355.0886215699993,9826.5975
2018-05-06,2314.68743331,9619.1438
2018-05-07,6556.074800689997,9362.5338
2018-05-08,5242.6712871,9180.1588
2018-05-09,7262.859431399999,9306.0
2018-05-10,2397.2486507,9014.615
2018-05-11,2997.751390569999,8406.175
2018-05-12,3620.8755197999994,8467.6563
2018-05-13,2774.730714760001,8688.0288
2018-05-14,15641.15732458999,8675.2063
2018-05-15,3299.77602989,8474.2388
2018-05-16,2656.9811164599987,8340.2988
2018-05-17,38666.671894840016,8058.6038
2018-05-18,3617.4902783599987,8240.725
2018-05-19,3309.650602499999,8234.1525
2018-05-20,1837.6731232,8520.8125
2018-05-21,1969.5979113600004,8395.2325
2018-05-22,6815.791095909999,7983.5175
2018-05-23,12915.505802279993,7502.5588
2018-05-24,2457.145936149999,7578.6913
2018-05-25,2183.6495915799997,7460.6938
2018-05-26,1756.3350952899996,7334.1638
2018-05-27,2058.722545170001,7344.9675
2018-05-28,2520.0363298900006,7105.6725
2018-05-29,14451.572622110001,7460.5838
2018-05-30,9128.365695020004,7375.67
2018-05-31,2837.52474186,7487.1875
2018-06-01,4167.396258279998,7518.245
2018-06-02,1493.8171727199992,7636.1938
2018-06-03,1595.1202065400005,7711.365
2018-06-04,3472.6138454,7490.59
2018-06-05,5392.889633569999,7616.8913
2018-06-06,4512.086156030001,7655.9788
2018-06-07,3034.2946358400013,7688.0038
2018-06-08,12269.449707150006,7616.1025
2018-06-09,1885.4269132900004,7497.3438
2018-06-10,6165.813608600003,6765.8013
2018-06-11,9749.269481470004,6877.1825
2018-06-12,3612.3552858300004,6548.33
2018-06-13,3177.40844177,6299.5225
2018-06-14,6110.337015750003,6637.7388
2018-06-15,3560.3602315100006,6410.7225
2018-06-16,1865.3200654400007,6485.8688
2018-06-17,3070.7823721599993,6443.6725
2018-06-18,3319.4855938400015,6709.48
2018-06-19,4396.101792079997,6737.4138
2018-06-20,4856.630484059998,6758.3788
2018-06-21,12366.796008309997,6717.2025
2018-06-22,6420.326175150001,6053.8963
2018-06-23,3038.2461489400002,6170.56
2018-06-24,2750.0505821299994,6150.1888
2018-06-25,3264.047465609998,6247.4675
2018-06-26,3671.544373710001,6074.9175
2018-06-27,2908.612272670001,6132.5625
2018-06-28,6153.5623277299965,5848.2638
2018-06-29,2089.660081430001,6203.9013
2018-06-30,2240.1798059300004,6387.3063
2018-07-01,1565.9816816000016,6347.8588
2018-07-02,5665.480150480001,6613.27
2018-07-03,4180.179551700001,6504.9263
2018-07-04,3925.8691809800002,6584.7663
2018-07-05,2799.0354322199996,6531.2
2018-07-06,8215.632712860002,6600.9863
2018-07-07,1652.5006628699996,6755.5613
2018-07-08,1972.5005915800014,6704.1825
2018-07-09,2184.9449365300015,6664.2063
2018-07-10,3843.1311739099997,6302.49
2018-07-11,5607.040041589999,6381.8725
2018-07-12,3558.08450201,6245.6338
2018-07-13,2715.4966021699993,6217.6063
2018-07-14,1605.3615669900003,6247.2275
2018-07-15,2906.277829359999,6349.0375
2018-07-16,2808.8344926399996,6726.405
2018-07-17,5174.61493068,7314.9425
2018-07-18,3230.2408129200003,7378.7575
2018-07-19,2978.0634960700004,7470.825
2018-07-20,3538.45601968,7330.5363
2018-07-21,2711.3857340300005,7404.2875
2018-07-22,4104.81285172,7396.2863
2018-07-23,3717.8674830600003,7717.5
2018-07-24,7131.954433740002,8397.635
2018-07-25,4569.1978857899985,8166.76
2018-07-26,3626.0309458700003,7929.61
2018-07-27,1835.4914837400001,8183.025
2018-07-28,1871.4910817999998,8229.96
2018-07-29,1727.5876383800005,8215.56
2018-07-30,3150.9319307200003,8167.9988
2018-07-31,2012.4581178499986,7726.8913
2018-08-01,2860.090904179999,7603.7488
2018-08-02,1908.5274190500004,7535.02
2018-08-03,3008.168399780001,7415.5613
2018-08-04,1751.72434146,7009.0888
2018-08-05,2754.836717539999,7026.9913
2018-08-06,2447.1156657200013,6937.0738
2018-08-07,3583.82731935,6717.2088
2018-08-08,6808.429448599997,6280.58
2018-08-09,19615.568549379994,6537.9025
2018-08-10,2485.421115520001,6143.305
2018-08-11,4727.026373029999,6233.3813
2018-08-12,1978.09478254,6312.8338
2018-08-13,3946.294182519999,6252.37
2018-08-14,3411.0034879500004,6192.3063
2018-08-15,2176.24357479,6270.0425
2018-08-16,7166.771037919998,6314.2413
2018-08-17,9142.193589760001,6583.2388
2018-08-18,1587.2123187199995,6395.3525
2018-08-19,7151.1544161,6485.7463
2018-08-20,4833.6767850100005,6256.6063
2018-08-21,7554.4016245099965,6477.3763
2018-08-22,10361.583181000002,6357.5875
2018-08-23,9805.894637880001,6525.6088
2018-08-24,3503.2915479,6692.6213
2018-08-25,14818.440248360002,6732.5025
2018-08-26,7001.940362059999,6707.6325
2018-08-27,14901.940803760004,6907.6613
2018-08-28,8808.25770907,7076.745
2018-08-29,13762.164692909995,7035.8125
2018-08-30,11764.13605462999,6982.4
2018-08-31,3480.6840979199983,7013.9738
2018-09-01,3899.9905716599997,7192.2988
2018-09-02,2395.28830543,7295.13
2018-09-03,3731.7019558499996,7261.4863
2018-09-04,4074.210085700001,7358.4963
2018-09-05,3468.1597336300006,6687.0125
2018-09-06,2424.53235412,6498.6188
2018-09-07,3586.2312529000023,6396.2688
2018-09-08,1709.1881813300013,6183.38
2018-09-09,1541.2471702899998,6238.54
2018-09-10,3438.289238040001,6305.5738
2018-09-11,7403.2090810000045,6282.9213
2018-09-12,2344.957591429999,6328.93
2018-09-13,5496.546630560001,6486.6213
2018-09-14,1992.4163929700005,6492.375
2018-09-15,3235.859073799998,6515.8988
2018-09-16,2740.0415367699998,6497.3663
2018-09-17,6346.501500130006,6251.16
2018-09-18,1463.8885651599994,6334.1963
2018-09-19,4726.609833930001,6388.9788
2018-09-20,2656.966102139998,6491.64
2018-09-21,1819.4640644499996,6753.18
2018-09-22,8309.833120259997,6712.1675
2018-09-23,2434.262810630001,6701.2975
2018-09-24,1810.7713090600002,6581.51
2018-09-25,5747.315747300001,6434.6488
2018-09-26,3625.8179802900004,6458.6525
2018-09-27,2140.332078539999,6684.1313
2018-09-28,2932.47507312,6621.665
2018-09-29,4957.37495825,6583.7713
2018-09-30,4779.66283242,6606.085
2018-10-01,5694.8793080700025,6578.7938
2018-10-02,2694.9416665899994,6506.6575
2018-10-03,2519.8558473899993,6470.7138
2018-10-04,3977.7389214499985,6555.875
2018-10-05,2678.3388039399997,6589.4038
2018-10-06,2531.9582469899997,6563.425
2018-10-07,1200.2125947700008,6582.4013
2018-10-08,6207.59255095,6622.4013
2018-10-09,3781.413729010001,6606.8825
2018-10-10,8900.71149466,6550.7313
2018-10-11,2591.8202018899988,6177.2338
2018-10-12,1819.2751683599995,6211.6688
2018-10-13,1091.7800427700001,6227.51
2018-10-14,2698.1101454399995,6222.215
2018-10-15,5436.94067123,6513.3838
2018-10-16,2715.8844487200013,6531.3625
2018-10-17,4420.429203120001,6514.6413
2018-10-18,3177.0249295999997,6450.785
2018-10-19,5054.10868138,6418.8525
2018-10-20,1108.8043065599998,6455.485
2018-10-21,1761.3565473000003,6453.82
2018-10-22,4732.827741099999,6448.0988
2018-10-23,8225.800677579999,6434.2538
2018-10-24,2903.899274,6450.31
2018-10-25,6439.1859440499975,6427.3975
2018-10-26,34962.49862477999,6436.9713
2018-10-27,1008.9412130400001,6431.0888
2018-10-28,1498.6432346900008,6426.55
2018-10-29,2460.86687992,6285.2338
2018-10-30,2471.6534623700004,6283.5263
2018-10-31,27089.416622899982,6320.4588
2018-11-01,6379.376550930001,6358.4
2018-11-02,4271.91055718,6368.855
2018-11-03,2276.69997536,6346.8063
2018-11-04,4103.40341797,6439.4788
2018-11-05,8693.738804700002,6420.865
2018-11-06,3385.98715861,6465.9875
2018-11-07,3054.07072537,6520.1088
2018-11-08,3258.065135069999,6425.2638
2018-11-09,7872.540631629998,6353.8763
2018-11-10,3898.9371457999996,6368.675
2018-11-11,1829.2784609899988,6380.815
2018-11-12,3069.5354076699996,6356.0238
2018-11-13,2345.2581586299993,6307.245
2018-11-14,8315.077772279998,5681.9813
2018-11-15,9333.813413290001,5620.8775
2018-11-16,2389.305635450001,5548.2338
2018-11-17,1982.8195767599996,5536.0713
2018-11-18,2575.062847799998,5582.7
2018-11-19,4194.619349209999,4785.1538
2018-11-20,6106.864067720002,4413.8025
2018-11-21,5622.837687479997,4574.3588
2018-11-22,2980.424081730001,4289.6888
2018-11-23,5150.339084560001,4319.9938
2018-11-24,4381.76315938,3815.9213
2018-11-25,8101.272620250002,3976.5713
2018-11-26,4702.145452319998,3761.4213
2018-11-27,39979.034952800015,3800.1963
2018-11-28,6795.8806807,4241.575
2018-11-29,3830.8106052200005,4263.875
2018-11-30,96558.03157446999,3992.155
2018-12-01,59695.952648000006,4165.6063
2018-12-02,2215.439165829999,4116.6138
2018-12-03,99598.42899474004,3855.6833
2018-12-04,293210.08307228,3929.6283
2018-12-05,172452.67936959,3722.3917
2018-12-06,123561.80532147999,3466.15
2018-12-07,8195.6022551,3404.4567
2018-12-08,2575.926325590002,3433.3633
2018-12-09,2244.555327380001,3566.3417
2018-12-10,7206.634282880001,3447.345
2018-12-11,5097.79762236,3378.115
2018-12-12,4501.120246289998,3465.3367
2018-12-13,5008.447118359998,3292.0883
2018-12-14,5179.732832620002,3223.7633
2018-12-15,3322.5267784800003,3214.385
2018-12-16,3415.9207242900006,3229.1683
2018-12-17,3817.3767271499983,3540.1967
2018-12-18,12799.43969765,3703.805
2018-12-19,4869.96204619,3724.9933
2018-12-20,6028.84530279,4107.6867
2018-12-21,5823.523861560002,3886.305
2018-12-22,3909.447214259999,4031.895
2018-12-23,2803.075475949999,3987.8817
2018-12-24,3020.9041661499973,4069.8067
2018-12-25,3799.1241924799983,3823.0583
2018-12-26,1757.462323740001,3809.19
2018-12-27,2788.9245561799976,3632.68
2018-12-28,4783.735710499999,3937.05
2018-12-29,4258.876083149999,3779.7133
2018-12-30,3523.806613349998,3880.9067
2018-12-31,3644.15621659,3740.5
2019-01-01,3153.10090808,3869.47
2019-01-02,3817.708296259999,3941.2167
